h=0.5,h=0.25,h=0.0
-0.17095480163931603,-0.12587881006882284,-0.09961351660181572
-0.10017914754261098,-0.07376471304373572,-0.05837330733737413
-0.15739911250627464,-0.11589737637191934,-0.09171476294555853
-0.2729675798964277,-0.20099367678027466,-0.159055260753301
-0.14521120129185502,-0.10692307587737993,-0.08461299871046826
-0.15014977906159016,-0.11055948905282378,-0.08749065464020807
-0.11239305467240666,-0.08275815505909123,-0.0654902191115979
-0.19919692829772304,-0.14667427918395098,-0.11606989879044452
-0.29990012194612026,-0.220824862057519,-0.1747485621339576
-0.24687280627563363,-0.18177936386889376,-0.1438501179882569
-0.2046991591703973,-0.15072572593089564,-0.1192759892958083
-0.13468581205935112,-0.09917293689681976,-0.07847996807898774
-0.21634241118331346,-0.15929897859571138,-0.12606038649650683
-0.19776371097321915,-0.14561896111362732,-0.11523477853421625
-0.3598042803417203,-0.26493397221238824,-0.2096540682656178
-0.0874303118540354,-0.06437738814351622,-0.050944698469182606
-0.28769945413338704,-0.21184116852224108,-0.16763936476680136
-0.11361213675079886,-0.08365579934829934,-0.06620056507257949
-0.20509983727459766,-0.15102075644477256,-0.11950946009979868
-0.2348516257192788,-0.17292783182916185,-0.13684550590692837
-0.1767549736402104,-0.13014963921585965,-0.10299321418482646
-0.1129868490807707,-0.08319538251824202,-0.0658362167003666
-0.17951115914405297,-0.13217909582208376,-0.10459921371108699
-0.2733889797281436,-0.20130396528267958,-0.15930080588411982
-0.3413245360953745,-0.2513268187788505,-0.19888612087467816
-0.28103096813323086,-0.20693097545009034,-0.16375370999421984
-0.23483522945934007,-0.17291575880359678,-0.13683595198334184
-0.26939651780431867,-0.19836420371180252,-0.15697444143973213
-0.2615354170694716,-0.1925758549971437,-0.15239386294149626
-0.04210410789674727,-0.031002434270515283,-0.024533608946686117
-0.21896215322216522,-0.16122796805594128,-0.1275868818893079
-0.15583901600114713,-0.1147486336061425,-0.09080571156107718
-0.1830438727774697,-0.13478033184601615,-0.10665768779193954
-0.02374457696003578,-0.01748379726486429,-0.013835708552965557
-0.24451980420279615,-0.18004678251886436,-0.14247904909285833
-0.20951046467293152,-0.15426842497022641,-0.12207948504999176
-0.24843834200223328,-0.1829321116858306,-0.14476233874834643
-0.32156400626251425,-0.23677658703433382,-0.18737187355497253
-0.3403073020246386,-0.25057780083283304,-0.19829338956779757
-0.2467357869600006,-0.1816784727079381,-0.1437702783128474
-0.29946949290201597,-0.22050777782745862,-0.1744976392407556
-0.4225194220816972,-0.31111288815873206,-0.24619750403340068
-0.2702860970571794,-0.19901922583892756,-0.15749278966291005
-0.32435928053321866,-0.238834825794744,-0.18900064968352445
-0.1818378067141621,-0.13389227161338307,-0.10595492612237466
-0.11650764267067752,-0.08578784148017554,-0.0678877451006025
-0.20024691920792415,-0.1474474169086114,-0.11668171715390731
-0.1624569404703808,-0.11962159680649811,-0.09466190467565513
-0.2589695990240756,-0.19068657128407784,-0.15089878847730226
-0.24851813391595787,-0.18299086470742726,-0.14480883263472036
-0.3344475252901373,-0.24626308305050226,-0.19487896095024576
-0.11790212227163568,-0.08681463587934198,-0.06870029330368843
-0.1647231486155529,-0.12129026935589161,-0.09598239968677832
-0.2692302383576428,-0.1982417674965822,-0.15687755220197366
-0.3647793824974352,-0.2685972793165287,-0.2125530065606043
-0.17437933800431157,-0.12840039213922613,-0.10160895695667471
-0.14057525867095366,-0.10350950144091792,-0.08191168501349154
-0.170246418647109,-0.12535720782497276,-0.09920074948279944
-0.27507439844338155,-0.20254498630289927,-0.16028288116695152
-0.08733477529644192,-0.06430704189952297,-0.05088903034886858
-0.36545417499832983,-0.2690941479405244,-0.21294620086311045
-0.16152910900546086,-0.11893840850392588,-0.09412126730163455
-0.1416175047074202,-0.10427693639806031,-0.08251899052267392
-0.15698497203680398,-0.11559243314132031,-0.09147344776671881
-0.2407136277887546,-0.17724418818798138,-0.14026123120313622
-0.15429329594064264,-0.11361047661932486,-0.08990503717561195
-0.22858051441486832,-0.16831023687869168,-0.13319139707790756
-0.28448599591770113,-0.20947500920692766,-0.16576691736989915
-0.33720664468864736,-0.2482946999655686,-0.19648667002524292
-0.05446476473112793,-0.04010393220482698,-0.03173603018887341
-0.18653324215696218,-0.13734965228141294,-0.10869090564414874
-0.2616901349497695,-0.1926897781071208,-0.15248401537939135
-0.27606206990980636,-0.20327223647511025,-0.16085838666357644
-0.19920609949551643,-0.1466810321938347,-0.1160752427483497
-0.11763673957843196,-0.08661922716713848,-0.06854565767449412
-0.2733755173628729,-0.20129405256595717,-0.15929296150927028
-0.2825019362394569,-0.20801409047865554,-0.1646108272232488
-0.329001055263043,-0.24225269457640353,-0.19170536168738375
-0.13953873012602427,-0.10274627643298065,-0.0813077110248789
-0.20640464810729828,-0.151981525217631,-0.12026975928004446
-0.26222410039328453,-0.19308295182323174,-0.15279515127649587
-0.1723982122207351,-0.12694163371979653,-0.10045457635876118
-0.33118675093738964,-0.24386208353781927,-0.19297894295129236
-0.2529868624530636,-0.18628131472917203,-0.14741271249098298
-0.3700707874646248,-0.27249348904257886,-0.21563625108776385
-0.13523670856397496,-0.09957857742758082,-0.0788009695225448
-0.24309836557119682,-0.17900013743012863,-0.14165079215377555
-0.3041780023744954,-0.223974785269835,-0.1772412368584242
-0.27007494985662345,-0.19886375223947045,-0.15736975646953782
-0.10051212778889233,-0.07400989572814347,-0.058567331330692585
-0.17737439352090187,-0.13060573542823117,-0.10335414345956503
-0.12328185755607574,-0.09077588569272442,-0.07183500695274161
-0.23371079323285,-0.17208780490682657,-0.13618075513808753
-0.1661606914076372,-0.1223487723891809,-0.09682004034625061
-0.24775404216059307,-0.18242824254047782,-0.14436360462106718
-0.2210989188453154,-0.1628013284497932,-0.12883195214082932
-0.11266603194154393,-0.08295915587033101,-0.0656492800181672
-0.2011901591737595,-0.1481419509221059,-0.11723133289499935
-0.2479323045265787,-0.18255950211491007,-0.14446747617649183
-0.16263768459038067,-0.11975468376594206,-0.09476722232234092
-0.2065351668393294,-0.15207762981675443,-0.1203458111355955
-0.40453115697416164,-0.297867624584817,-0.23571593622866663
-0.3196449032714027,-0.2353634977346819,-0.18625363296838163
-0.36528541997309055,-0.26896988888744977,-0.21284786913245934
-0.08855099253141399,-0.06520257672425683,-0.0515977069965296
-0.23278298641169276,-0.17140463475014728,-0.13564013212372134
-0.2586428450442625,-0.1904459731741113,-0.15070839246221113
-0.2737754554000175,-0.20158853814772654,-0.15952600108417997
-0.25152995613553947,-0.18520855378959564,-0.14656378891436317
-0.1280652349805343,-0.0942980205057102,-0.0746222293174539
-0.2560770269988648,-0.1885566894610442,-0.14921331799801613
-0.3783690326750586,-0.27860371948204077,-0.22047154895075985
-0.059516724905897746,-0.04382383202172019,-0.034679752821495914
-0.23343781596371385,-0.17188680409558763,-0.1360216942315189
-0.03366700058638305,-0.02478995577639053,-0.019617397637772635
-0.1431426190381104,-0.10539992080870725,-0.08340765817191845
-0.1642895856767819,-0.12097102481698956,-0.09572976724484014
-0.17036566884148255,-0.12544501508410955,-0.09927023528315773
-0.3611265859785524,-0.26590762289967873,-0.21042456147928695
-0.20185757724397294,-0.14863338954618244,-0.11762023019639149
-0.2795832330134997,-0.20586496752039737,-0.16291013037550497
-0.15861390341718906,-0.11679186095428841,-0.09242260848959546
-0.12355483482521208,-0.09097688650396352,-0.07199406785931037
-0.19321274213920678,-0.14226795525715286,-0.11258297814514207
-0.19569546486242514,-0.14409605355642685,-0.1140296338625334
-0.2484127745445021,-0.1829132856503825,-0.14474744086685526
-0.14028107416281171,-0.10329288514543812,-0.0817402668777926
-0.1824201274292016,-0.13432105067068184,-0.10629423811395916
-0.18995051915970942,-0.13986588908000808,-0.11068211604702682
0.008188430942566965,0.006029371117377308,0.004771310275105059
-0.1896147210164594,-0.1396186314991136,-0.11048645009557805
-0.24411368687712323,-0.17974774695382711,-0.1422424089132595
-0.3460924460750567,-0.2548375644788977,-0.20166433052636779
-0.20024691920792315,-0.14744741690861068,-0.11668171715390672
-0.2603424661918281,-0.19169745184316178,-0.1516987433489737
-0.04129981779367791,-0.030410212933918337,-0.024064957789968037
-0.2977906327849743,-0.21927158608684238,-0.17351938558225996
-0.20869748888355868,-0.1536698081194583,-0.12160577283767014
-0.2832179837881119,-0.20854133635015532,-0.16502806039653006
-0.1689059779978247,-0.12437020381992711,-0.09841968919323268
-0.26741723480504165,-0.19690680218608173,-0.15582113461232786
-0.31407924106452983,-0.2312653447192181,-0.1830105817096393
-0.14263951545712322,-0.10502947154662892,-0.08311450514880046
-0.13664909199548284,-0.10061855491879067,-0.07962395009433051
-0.06929026276087076,-0.05102036176846735,-0.0403746877752909
-0.3662930767225669,-0.2697118547834971,-0.21343501983767713
-0.18376837096681622,-0.13531380016101774,-0.10707984506228471
-0.1703686027361505,-0.12544717539295214,-0.09927194483189465
-0.18421961060193756,-0.1356460605466886,-0.10734277752427775
-0.28120886098542863,-0.20706196294116797,-0.16385736623795105
-0.11448962194785374,-0.0843019162832967,-0.06671186622005526
-0.2084718031077202,-0.15350362935969497,-0.12147426817349749
-0.2826416261692804,-0.20811694808766193,-0.16469222303670444
-0.13287611191520488,-0.09784040397851584,-0.07742547534977176
-0.10367767708324063,-0.07634077836241704,-0.06041186271654814
-0.32188523245965167,-0.23701311488304502,-0.18755904859079867
-0.17766274592012143,-0.13081805737851385,-0.10352216328838174
-0.32661338358593067,-0.2404945850254121,-0.19031409118800624
-0.0465113728325494,-0.034247626920601286,-0.027101674626276596
-0.18681686389440227,-0.137558490912889,-0.10885616896743774
-0.2440873903889893,-0.17972838411286832,-0.14222708623362618
-0.29356988733359823,-0.2161637329588351,-0.17106000279183242
-0.242158429013817,-0.17830803580883114,-0.1411031012731137
-0.09403058984102633,-0.06923735774459697,-0.054790609169139894
-0.14287539356060855,-0.10520315520279594,-0.0832519487722157
-0.3260982319663242,-0.24011526445494985,-0.19001391790290373
-0.14015815000671564,-0.10320237264535208,-0.08166864029961741
-0.3784655903625079,-0.27867481761255575,-0.22052781207241262
-0.2544287654638735,-0.18734302831366872,-0.14825289380281625
-0.361089128225549,-0.2658800417066926,-0.21040273525115594
-0.1367917158199743,-0.10072357283663966,-0.07970705545652308
-0.22180666904325785,-0.16332246474949735,-0.1292443505374618
-0.13360928475420053,-0.09838025968109079,-0.0778526872447812
-0.2047191221192693,-0.15074042520944983,-0.11928762149051599
-0.0732088005603074,-0.05390569093543325,-0.042657977430778725
-0.2576818172455774,-0.1897383414809298,-0.1501484119430263
-0.136996995231194,-0.10087472581841132,-0.0798266695524213
-0.1433953218591804,-0.10558599297580812,-0.08355490537656317
-0.2810112684648359,-0.20691647003232772,-0.16374223121020268
-0.24557973102160374,-0.18082723633140496,-0.1430966570029582
-0.11943882050288382,-0.08794614984051459,-0.06959571076668185
-0.2883188740140781,-0.21229726473461222,-0.16800029404153966
-0.0780719698984901,-0.05748657877001535,-0.04549169368186467
-0.11925759087139597,-0.08781270538535951,-0.06949011021769554
-0.20083605200575774,-0.14788121189332482,-0.11702499847256537
-0.1986740661044821,-0.14628928110209535,-0.11576523263735945
-0.1664318719096629,-0.12254845019045661,-0.0969780542960291
-0.22937048608790978,-0.1688919151541012,-0.13365170504008755
-0.02024610543400073,-0.014907774663954368,-0.011797186978269258
-0.3319796565051009,-0.2444459221220728,-0.19344096046221038
-0.16254590358189688,-0.11968710283797708,-0.09471374251993314
-0.321080232836134,-0.23642037110666345,-0.1870899840041782
-0.1615763671279266,-0.11897320598352303,-0.09414880409920719
-0.07622062277988964,-0.0561233800176021,-0.04441293371042191
-0.2129266654656707,-0.15678386932524055,-0.12407006835692123
-0.14624334635461247,-0.10768307320458244,-0.08521441849136095
-0.259394360278841,-0.19099933489645074,-0.15114629227302862
-0.17275334051859384,-0.12720312463510022,-0.10066150578253463
-0.25201666345658685,-0.18556693002610805,-0.14684738801389396
-0.22866067584237765,-0.16836926198364066,-0.13323810627597307
-0.056500126007350895,-0.041602625737002005,-0.032922013222608223
-0.07134692497110551,-0.052534739775141163,-0.041573082633224095
-0.41378050000684313,-0.3046781749976025,-0.2411054285208212
-0.31632285132705457,-0.23291737781449598,-0.1843179091786012
-0.14856181260319853,-0.10939022485962915,-0.08656536373495545
-0.13029195147422432,-0.09593761424568423,-0.07591971296976867
-0.21425988105280847,-0.15776555331460393,-0.12484691868080593
-0.27008226723346346,-0.19886914022904786,-0.15737402022599475
-0.17405885700803583,-0.12816441300278764,-0.10142221614134252
-0.3036610079705903,-0.22359410780566463,-0.17693998980281297
-0.23927465867261202,-0.1761846349123268,-0.13942275944003948
-0.3493886300991348,-0.25726463712465014,-0.20358498135838063
-0.28407040586072607,-0.20916899860443616,-0.16552475753207618
-0.22282676702814605,-0.1640735914757431,-0.12983875061618863
-0.22642735253177776,-0.16672480345927346,-0.13193677290279862
-0.2515285288822162,-0.18520750286298654,-0.14656295726926608
-0.24945366330815966,-0.18367972120952908,-0.14535395550783037
-0.16876910596496955,-0.12426942110740725,-0.0983399353379072
-0.2316454810167258,-0.1705670576584701,-0.1349773200151427
-0.17969810719634305,-0.1323167509106879,-0.10470814632211577
-0.12968935538185447,-0.09549390586000416,-0.07556858673478804
-0.2603290038265569,-0.19168753912643902,-0.15169089897412386
-0.25441959426608,-0.18733627530378494,-0.148247549844911
-0.11627278569704938,-0.08561490971053123,-0.06775089647852683
-0.3402614711554951,-0.2505440542798443,-0.19826668441532147
-0.25277864914717507,-0.1861280014385571,-0.14729138884634732
-0.37957134805046017,-0.279489017978086,-0.22117212513498935
-0.010354708957565142,-0.007624462312192333,-0.006033577078622218
-0.13141006777072345,-0.0967609146009373,-0.07657122726007252
-0.33753765415552583,-0.24853843150988691,-0.19667954566668777
-0.3071548068494409,-0.22616668980553958,-0.17897578867645952
-0.2074517051228307,-0.15275250263344828,-0.1208798680947699
-0.06412719142301,-0.047218647689201095,-0.03736622186793687
-0.18475744180179351,-0.13604208072749985,-0.10765616595585197
-0.09692609576090276,-0.07136939987647152,-0.05647778919716161
-0.09528554479954696,-0.07016141624049016,-0.055521857869944895
-0.24335788047506454,-0.17919122552464684,-0.14180200868549594
-0.07877260894623048,-0.0580024789305934,-0.04589994848807489
-0.22857171273086274,-0.16830375595216257,-0.1331862684316958
-0.32981587383671396,-0.24285266832087946,-0.19218014767021382
-0.365310243190714,-0.26898816691805527,-0.2128623333532775
-0.1927231009234909,-0.14190741871179738,-0.112297669496874
-0.23163597367598104,-0.1705600571371136,-0.13497178019037012
-0.24923124756994397,-0.1835159502700837,-0.14522435625926408
-0.13029818877734792,-0.09594220694672395,-0.07592334737893586
-0.24526508213425108,-0.18059555154016407,-0.14291331449450864
-0.16532611422171167,-0.1217342498249271,-0.09633374123345301
-0.18057934308130372,-0.13296562958227287,-0.10522163295492677
-0.07421537816533394,-0.05464686222718786,-0.043244499330180396
-0.25609128744578585,-0.18856718982764553,-0.14922162740642406
-0.1755955552392846,-0.12929592696396072,-0.1023176336043363
-0.14090960722670076,-0.10375569164992106,-0.08210650630595794
-0.3664790036449995,-0.2698487579855783,-0.21354335744736616
-0.16490141098154046,-0.12142152893032526,-0.09608627124220409
-0.16146921098936193,-0.11889430391651615,-0.09408636537455281
-0.14738772576841022,-0.10852571182891335,-0.08588123601647281
-0.15650691958284882,-0.11524042972593034,-0.09119489176477
-0.2172015539847838,-0.15993158951094297,-0.12656099972817353
-0.1759299037950304,-0.1295421171729629,-0.10251245489680191
-0.2728413866319751,-0.20090075714411543,-0.15898172930099289
-0.11957227312958173,-0.08804441474847975,-0.06967347217096913
-0.150153082470046,-0.11056192144502103,-0.08749257950063843
-0.21238883426581429,-0.15638784914442894,-0.12375667992534675
0.004544412734025611,0.0033461784163726664,0.0026479802204178327
-0.12783037800690442,-0.09412508873606465,-0.07448538069537722
-0.18507975524559445,-0.13627940914639064,-0.10784397451856664
-0.24777107121479852,-0.18244078151019044,-0.14437352726703878
-0.1424550157880139,-0.10489361927115687,-0.08300699918420856
-0.3502221310750509,-0.257878367245322,-0.20407065337522884
-0.4192634364053237,-0.3087154146826272,-0.2443002763444528
-0.3700737213592935,-0.27249564935142206,-0.21563796063650123
-0.019729816686835704,-0.014527616794611956,-0.011496351101219366
-0.12883214463286605,-0.09486271756914509,-0.07506909928923637
-0.3489850181002671,-0.2569674463019311,-0.2033498010056537
-0.3054798793125288,-0.22493339373385138,-0.17799982648993345
-0.24575901451744628,-0.18095924779235972,-0.14320112355972225
-0.11129372851680874,-0.08194869041102501,-0.06484965363346348
-0.145123375307897,-0.10685840714478075,-0.08456182345813736
-0.3164857385629577,-0.23303731624988516,-0.18441282181177834
-0.311697437176755,-0.22951155578591306,-0.18162273030773657
-0.2504887312289302,-0.184441870718976,-0.1459570784065204
-0.13503072338579888,-0.0994269047698258,-0.0786809441838634
-0.09229641508688677,-0.06796043628694147,-0.0537801242690059
-0.17859055274127986,-0.13150122753519403,-0.10406278630274864
-0.13682257768250236,-0.10074629729067246,-0.07972503833050978
-0.28737856794291083,-0.21160489102996044,-0.16745238784918465
-0.2666792742504268,-0.19636342115435945,-0.15539113296713447
-0.22847845845186915,-0.16823509021384475,-0.13313193017047326
-0.18721754199860202,-0.13785352142676544,-0.10908963977142777
-0.2617031509648552,-0.19269936216369662,-0.15249159967080866
-0.28633774823050345,-0.210838506315184,-0.16684591344362723
-0.2470597543279239,-0.181917018957498,-0.1439590505992858
-0.3151070036058697,-0.23202211507311626,-0.18360944784263325
-0.28241297312794195,-0.20794858444717743,-0.16455898937897145
-0.21155609986418744,-0.15577468347388335,-0.12327145458305791
-0.3957513626013535,-0.29140281600558926,-0.23060004486949048
-0.16405472870315346,-0.12079809304734504,-0.0955929186227643
-0.13996935917012793,-0.10306336066304053,-0.0815586339180805
-0.10515718359299221,-0.07743018045671758,-0.061273955181096615
-0.2933671946374391,-0.2160144846478342,-0.17094189594686343
-0.14735083082916167,-0.10849854505146321,-0.08585973773383837
-0.3882407294830987,-0.2858725264160397,-0.2262236800663894
-0.18252591525830328,-0.1343989452130953,-0.10635587953946718
-0.15944364498028812,-0.11740282291397597,-0.09290608993719686
-0.4748460416506057,-0.34964244417644,-0.27668766012823603
-0.3380849466789404,-0.24894141832831124,-0.1969984471093172
-0.34270557215286646,-0.2523437143203165,-0.19969083567017673
-0.11556338064571896,-0.08509255489591369,-0.0673375338166976
-0.1025474890651155,-0.07550858926031864,-0.05975331436442751
-0.30226320613937363,-0.22256486715528026,-0.1761255057720355
-0.21469084623986515,-0.1580828850561378,-0.12509803744087591
-0.23127256002481705,-0.17029246548404145,-0.13476002298070758
-0.1587133949993072,-0.11686511939364665,-0.0924805811599857
-0.2587585098381126,-0.19053114040239089,-0.15077578908840675
-0.17944189570093133,-0.13212809520836707,-0.10455885465082584
0.037045257856538345,0.02727746125266666,0.021585871663882858
-0.14704936324427934,-0.10827656602253032,-0.08568407582798009
-0.24914521835309625,-0.18345260454744763,-0.14517422796372326
-0.151080577792011,-0.11124486223611786,-0.08803302100778952
-0.3381647385926638,-0.249000171349907,-0.19704494099569045
-0.37370163540735013,-0.2751669841078733,-0.2177519069707991
-0.08374005758215002,-0.0616601505336807,-0.04879442715973473
-0.27317573518772087,-0.20114694735311756,-0.15917655059345848
-0.14090636183283986,-0.10375330197549543,-0.08210461525000545
-0.3274282021596014,-0.2410945587698878,-0.19078887717083615
-0.278135092699565,-0.20479866123486,-0.16206631465450377
-0.2710979817361824,-0.19961703927456084,-0.1579658660970032
-0.08217452185554998,-0.06050740271674356,-0.04788220639964498
-0.2650306432016459,-0.1951494879236281,-0.15443049346024018
-0.31578359287387414,-0.23252030670707471,-0.18400368910192916
-0.11926382817451946,-0.08781729808639917,-0.06949374462686267
-0.20828628230875487,-0.15336702519770107,-0.12136616720756671
-0.3590514658489254,-0.26437965380982287,-0.20921541139106958
-0.3113448152766723,-0.22925191040151335,-0.18141726133487812
-0.3759824981255031,-0.2768464472299282,-0.2190809410433287
-0.12576028911181494,-0.09260082428515835,-0.0732791622531875
-0.23506817366815683,-0.1730872821509207,-0.13697168605801976
-0.06156848244205954,-0.04533459857946038,-0.03587528977881733
-0.1343271750871537,-0.09890886244629836,-0.07827099418857086
-0.3423485891047908,-0.2520808577004638,-0.19948282550348323
-0.20106467167626263,-0.14804955096192962,-0.11715821268547405
-0.3813275638056688,-0.28078216884234897,-0.22219545308840327
-0.17694815899562372,-0.13029188700550323,-0.1031057812050222
-0.12767272623193973,-0.09400900531724578,-0.0743935187087459
-0.14230837799513707,-0.10478564575592683,-0.08292155492598874
-0.20322845434464867,-0.14964280476312228,-0.11841902547747007
-0.1192835278429139,-0.08783180350416143,-0.06950522341087952
-0.0980413607896008,-0.072190600763359,-0.05712764208451148
-0.18570205100635795,-0.13673762294983238,-0.10820657953756364
-0.008187263364107973,-0.006028511396646037,-0.004770629939746864
-0.23422639606384604,-0.17246745771687652,-0.13648119133919367
-0.18457473889979628,-0.13590755146199227,-0.10754970694805119
-0.4220163185007111,-0.31074243889665454,-0.24590435101028335
-0.40698183141761024,-0.2996721248378035,-0.23714391775955784
-0.4119444923379106,-0.30332627111174343,-0.24003560668103374
-0.09452023105674173,-0.06959789428995208,-0.05507591781740768
-0.10616957100424836,-0.07817562967157177,-0.061863862391842314
-0.12771146395548602,-0.09403752898840342,-0.07441609076188856
-0.11235579021936967,-0.08273071619828604,-0.06546850551726968
-0.10307465346248769,-0.07589675517561048,-0.060060487365396
-0.3057621240155943,-0.22514121841633722,-0.17816428743016438
-0.2079522109521013,-0.15312103909815675,-0.12117150743601837
-0.22344969558317915,-0.16453227122333447,-0.13020172435757235
-0.1438494953889721,-0.10592041367032334,-0.08381954738729452
-0.27677045290201185,-0.20379383871895917,-0.1612711537825918
-0.2761510330213231,-0.20333774250658967,-0.1609102245078548
-0.15221076581013657,-0.11207705133821659,-0.08869156935991042
-0.23883637706946917,-0.17586191588864547,-0.13916737748333344
-0.33514998247841327,-0.24678032195889527,-0.1952882751673101
-0.32820228190599604,-0.24166453537446497,-0.191239925078992
-0.22661760399252276,-0.16686489094007417,-0.1320476303742572
-0.10154384535475627,-0.07476957827740617,-0.0591685020137624
-0.20907150098583685,-0.15394520370902148,-0.12182370565033351
-0.0727086308739891,-0.053537401982198224,-0.042366533956398215
-0.31023623969175235,-0.22843563513949708,-0.18077130631417165
-0.2979929202869322,-0.2194205360420006,-0.17363725632494395
-0.2550241021939974,-0.1877813914275424,-0.1485997900858174
-0.24811452191708847,-0.18269367388470692,-0.1445736522819924
-0.22381800518350622,-0.16480346790094472,-0.1304163343839359
-0.21145183160310294,-0.15569790783197449,-0.12321069859342214
-0.22123456529962646,-0.16290120873449415,-0.12891099186477342
-0.22144931648139637,-0.16305933604629147,-0.12903612505907605
-0.29765718015827514,-0.2191733211788763,-0.17344162417797193
-0.226706903246992,-0.16693064448302722,-0.1320996640854037
-0.2193147751222475,-0.16148761344034068,-0.12779235086216612
-0.22874340165077095,-0.1684301753140805,-0.1332863097110844
-0.15016654483531658,-0.11057183416174336,-0.08750042387548793
-0.1532874584026714,-0.11286985025967741,-0.08931894650529065
-0.03912257276002107,-0.028807046416003186,-0.022796300623122375
-0.30734941945817756,-0.22630998852179235,-0.17908918734175244
-0.1603634533014107,-0.11808010355098664,-0.09344205231197672
-0.18058227697597168,-0.1329677898911155,-0.1052233425036637
-0.2181663137597853,-0.16064196916284462,-0.12712315482965253
-0.21274439006056461,-0.15664965483767104,-0.12396385844694194
-0.402235718446188,-0.2961774288856224,-0.2343784089891734
-0.2990159521664914,-0.22017382307709119,-0.17423336595240949
-0.2286606758423787,-0.16836926198364144,-0.1332381062759737
-0.31870465521482966,-0.23467116674780122,-0.1857057605805041
-0.2534039368172022,-0.18658841826861366,-0.14765573721855962
-0.24534487404797575,-0.18065430456176082,-0.14295980838088262
-0.27026052959944774,-0.1990003998034791,-0.1574778917814186
-0.4491044884240604,-0.3306882173374813,-0.2616883350721373
-0.16995303501335615,-0.1251411812357437,-0.09902979800795758
-0.3124397812135421,-0.2300581644983703,-0.18205528616065006
-0.1719975341165352,-0.12664660320591997,-0.1002211055547711
-0.36630074127901685,-0.2697174984111482,-0.21343948589194323
-0.13389620990009546,-0.09859153070476334,-0.07801987542849997
-0.3063177018923151,-0.22555030597253073,-0.17848801665868347
-0.32692330181150453,-0.2407227864978468,-0.19049467719092847
-0.17213429015169132,-0.12674730050608413,-0.10030079181949013
-0.26256138284370006,-0.19333130234107784,-0.15299168211769948
-0.2941069519591652,-0.21655918868952034,-0.17137294454884744
-0.09682551306841565,-0.07129533802197907,-0.05641918074854335
-0.23588302654192755,-0.17368728115152104,-0.13744649202714754
-0.23452561180652245,-0.17268777865130358,-0.1366555411209185
-0.25417981333070805,-0.18715971788315458,-0.14810783208350606
-0.4386557639106462,-0.32299452873749385,-0.25559997614449065
-0.19724130092063044,-0.1452342959556015,-0.11493037583860613
-0.1151627025415196,-0.08479752438203751,-0.06710406301270781
-0.2704964077029334,-0.19917408345964635,-0.15761533540483402
-0.42965206960267377,-0.31636485636302486,-0.2503536207112156
-0.3298221111398382,-0.24285726102191968,-0.1921837820793814
-0.16943344285773626,-0.12475859097420473,-0.09872703727047788
-0.09083031292780902,-0.06688090419159028,-0.05292584237482796
-0.1926141020006284,-0.14182715975108295,-0.1122341570017114
-0.29483503554903334,-0.21709529703537778,-0.17179719099335422
-0.26392015485191506,-0.19433180423929183,-0.15378342389213628
-0.08536312117319954,-0.06285525772896382,-0.04974016878513773
-0.32582047801821945,-0.23991074644115862,-0.18985207367708826
-0.14838739505450516,-0.10926179633188904,-0.08646373251304296
-0.07611346664132575,-0.056044477950595806,-0.044350494985768006
-0.05722197136482872,-0.04213414069757457,-0.03334262471647412
-0.21074495525224013,-0.15517741497035753,-0.1227988093780454
-0.2593644093389382,-0.1909772811802681,-0.15112884018381767
-0.12194417678916314,-0.08979091386639239,-0.0710555548168261
-0.31272046905631345,-0.23026484282100315,-0.1822188399352017
-0.13031310073012434,-0.09595318703533978,-0.07593203641276947
-0.23504847399976242,-0.1730727767331585,-0.13696020727400296
-0.27805530078584206,-0.2047399082132646,-0.16201982076813082
-0.3105489758142938,-0.22866591150841775,-0.1809535342752236
-0.1929855497220263,-0.14210066711515804,-0.11245059557733118
-0.2072373125284129,-0.1525946393595648,-0.12075494384544462
-0.35373406496635773,-0.2604643025629551,-0.20611701932477533
-0.3654559717654422,-0.269095470950489,-0.2129472478199017
-0.20365318222858345,-0.14995554380361767,-0.11866650982837386
-0.13967110654271417,-0.10284374889736486,-0.0813848453332176
-0.26184386202453447,-0.1928029716592247,-0.15257359048560307
-0.2311584375527245,-0.170208433910483,-0.134693525048743
-0.2111141787096346,-0.1554492845465299,-0.12301395189905244
-0.2844922332208258,-0.20947960190796816,-0.16577055177906697
-0.16180794302728213,-0.11914372180625488,-0.09428374087473983
-0.3309325994895694,-0.24367494470625614,-0.19283085164748542
-0.3852259733688477,-0.28365267702502767,-0.22446701423800883
-0.19673199340735517,-0.14485927856436456,-0.1146336078511464
-0.31552407797000764,-0.2323292186125574,-0.18385247257020948
-0.1809800211855035,-0.13326066009614934,-0.10545510375891681
-0.2106589260353924,-0.1551140692477215,-0.12274868108250456
-0.15984027960897604,-0.11769487610354747,-0.0931372046516757
-0.15024927064370858,-0.11063274749218224,-0.08754862731059847
-0.20407649389584484,-0.15026724004409844,-0.11891316896511721
-0.25604235739459075,-0.18853116126008274,-0.14919311639403768
-0.01877604825039713,-0.0138253303732373,-0.010940600534014404
-0.19433959106846357,-0.1430976856945666,-0.1132395808462413
-0.30474743550393607,-0.2243940748367873,-0.1775730393930663
-0.18283136830410332,-0.13462385884856212,-0.10653386373035918
-0.3639422999847056,-0.2679809120099576,-0.2120652476209355
-0.15735168909642355,-0.11586245718658955,-0.09168712983681154
