h,s,L
0.0038069133546520485,-0.041019809097631005,16.583975389007417
0.0038069133546520485,-0.04060918088784905,16.988312496413357
0.0038069133546520485,-0.040198552678067115,17.383828331398217
0.0038069133546520485,-0.03978792446828516,17.769338183800013
0.0038069133546520485,-0.03937729625850322,18.14354859978809
0.0038069133546520485,-0.03896666804872127,18.50506010566657
0.0038069133546520485,-0.03855603983893933,18.85237484897226
0.0038069133546520485,-0.03814541162915738,19.183909345656744
0.0038069133546520485,-0.03773478341937544,19.49801231328641
0.0038069133546520485,-0.03732415520959349,19.792987346000093
0.0038069133546520485,-0.03691352699981155,20.067119957493578
0.0038069133546520485,-0.0365028987900296,20.318708295370456
0.0038069133546520485,-0.03609227058024766,20.5460966267403
0.0038069133546520485,-0.03568164237046571,20.747710524221443
0.0038069133546520485,-0.03527101416068377,20.92209255600047
0.0038069133546520485,-0.03486038595090182,21.067937213870426
0.0038069133546520485,-0.03444975774111988,21.18412380665483
0.0038069133546520485,-0.03403912953133793,21.26974610648329
0.0038069133546520485,-0.03362850132155598,21.32413766057799
0.0038069133546520485,-0.03321787311177404,21.34689186509744
0.0038069133546520485,-0.03280724490199209,21.337876129006258
0.0038069133546520485,-0.03239661669221015,21.2972397197671
0.0038069133546520485,-0.0319859884824282,21.22541516113332
0.0038069133546520485,-0.031575360272646256,21.123113327611303
0.0038069133546520485,-0.03116473206286431,20.99131263207834
0.0038069133546520485,-0.030754103853082367,20.83124291682883
0.0038069133546520485,-0.03034347564330042,20.644364821938286
0.0038069133546520485,-0.029932847433518477,20.432345511120346
0.0038069133546520485,-0.02952221922373653,20.19703168223317
0.0038069133546520485,-0.029111591013954587,19.940420780449724
0.0038069133546520485,-0.02870096280417264,19.66463127442505
0.0038069133546520485,-0.028290334594390697,19.37187276053003
0.0038069133546520485,-0.02787970638460875,19.064416540203073
0.0038069133546520485,-0.027469078174826807,18.744567184055978
0.0038069133546520485,-0.02705844996504486,18.414635465935362
0.0038069133546520485,-0.026647821755262913,18.076912931057993
0.0038069133546520485,-0.02623719354548097,17.733648262112013
0.0038069133546520485,-0.025826565335699023,17.387025530190265
0.0038069133546520485,-0.02541593712591708,17.039144364746488
0.0038069133546520485,-0.025005308916135133,16.692002046828094
0.0038069133546520485,-0.02459468070635319,16.347477518831013
0.0038069133546520485,-0.024184052496571243,16.007317306770272
0.007613826709304097,-0.044304834775886565,12.905354758132335
0.007613826709304097,-0.04389420656610462,13.34668103847347
0.007613826709304097,-0.043483578356322675,13.785849774823424
0.007613826709304097,-0.04307295014654073,14.222241689750824
0.007613826709304097,-0.042662321936758785,14.655218038125327
0.007613826709304097,-0.04225169372697684,15.084106212296138
0.007613826709304097,-0.041841065517194895,15.508184693065056
0.007613826709304097,-0.04143043730741295,15.926668072967223
0.007613826709304097,-0.041019809097631005,16.338692939546128
0.007613826709304097,-0.04060918088784905,16.743305435011788
0.007613826709304097,-0.040198552678067115,17.13945130221536
0.007613826709304097,-0.03978792446828516,17.525969183548458
0.007613826709304097,-0.03937729625850322,17.90158785858685
0.007613826709304097,-0.03896666804872127,18.264927988602388
0.007613826709304097,-0.03855603983893933,18.614508783526457
0.007613826709304097,-0.03814541162915738,18.94875982327917
0.007613826709304097,-0.03773478341937544,19.266038056320628
0.007613826709304097,-0.03732415520959349,19.564649771660914
0.007613826709304097,-0.03691352699981155,19.842877106392947
0.007613826709304097,-0.0365028987900296,20.09900842090323
0.007613826709304097,-0.03609227058024766,20.331371661462697
0.007613826709304097,-0.03568164237046571,20.53836964855693
0.007613826709304097,-0.03527101416068377,20.71851609218378
0.007613826709304097,-0.03486038595090182,20.870471053723257
0.007613826709304097,-0.03444975774111988,20.993074556184446
0.007613826709304097,-0.03403912953133793,21.08537709487837
0.007613826709304097,-0.03362850132155598,21.146665918225718
0.007613826709304097,-0.03321787311177404,21.176486127709307
0.007613826709304097,-0.03280724490199209,21.17465587613873
0.007613826709304097,-0.03239661669221015,21.141275209432475
0.007613826709304097,-0.0319859884824282,21.076728381050764
0.007613826709304097,-0.031575360272646256,20.98167975067125
0.007613826709304097,-0.03116473206286431,20.857063640763677
0.007613826709304097,-0.030754103853082367,20.70406874961476
0.007613826709304097,-0.03034347564330042,20.524117894081858
0.007613826709304097,-0.029932847433518477,20.318843971714386
0.007613826709304097,-0.02952221922373653,20.090063087065197
0.007613826709304097,-0.029111591013954587,19.83974578359583
0.007613826709304097,-0.02870096280417264,19.569987267800133
0.007613826709304097,-0.028290334594390697,19.28297741695314
0.007613826709304097,-0.02787970638460875,18.980971239369076
0.007613826709304097,-0.027469078174826807,18.66626032004969
0.007613826709304097,-0.02705844996504486,18.341145648218937
0.007613826709304097,-0.026647821755262913,18.007912097593227
0.007613826709304097,-0.02623719354548097,17.6688047235981
0.007613826709304097,-0.025826565335699023,17.326006959126484
0.007613826709304097,-0.02541593712591708,16.981620733519552
0.007613826709304097,-0.025005308916135133,16.637648506935587
0.007613826709304097,-0.02459468070635319,16.295977200492178
0.007613826709304097,-0.024184052496571243,15.958364006245118
0.011420740063956145,-0.044304834775886565,12.670739965064096
0.011420740063956145,-0.04389420656610462,13.110157473112297
0.011420740063956145,-0.043483578356322675,13.547633287843508
0.011420740063956145,-0.04307295014654073,13.98255484564646
0.011420740063956145,-0.042662321936758785,14.414293060183608
0.011420740063956145,-0.04225169372697684,14.84218800475238
0.011420740063956145,-0.041841065517194895,15.265533779999371
0.011420740063956145,-0.04143043730741295,15.683563286162027
0.011420740063956145,-0.041019809097631005,16.095433688220343
0.011420740063956145,-0.04060918088784905,16.500213399196067
0.011420740063956145,-0.040198552678067115,16.896871408301184
0.011420740063956145,-0.03978792446828516,17.284269744741323
0.011420740063956145,-0.03937729625850322,17.661159793795907
0.011420740063956145,-0.03896666804872127,18.026183069646915
0.011420740063956145,-0.03855603983893933,18.377876901035695
0.011420740063956145,-0.03814541162915738,18.71468530464417
0.011420740063956145,-0.03773478341937544,19.034975112554804
0.011420740063956145,-0.03732415520959349,19.337057191880604
0.011420740063956145,-0.03691352699981155,19.61921235648954
0.011420740063956145,-0.0365028987900296,19.879721334538424
0.011420740063956145,-0.03609227058024766,20.116897934614105
0.011420740063956145,-0.03568164237046571,20.32912436167272
0.011420740063956145,-0.03527101416068377,20.51488748533509
0.011420740063956145,-0.03486038595090182,20.67281476947854
0.011420740063956145,-0.03444975774111988,20.801708542593875
0.011420740063956145,-0.03403912953133793,20.900577328208158
0.011420740063956145,-0.03362850132155598,20.968663064004435
0.011420740063956145,-0.03321787311177404,21.005463212043924
0.011420740063956145,-0.03280724490199209,21.010746990427002
0.011420740063956145,-0.03239661669221015,20.984565224015622
0.011420740063956145,-0.0319859884824282,20.927253600390067
0.011420740063956145,-0.031575360272646256,20.839429407196192
0.011420740063956145,-0.03116473206286431,20.721982098822853
0.011420740063956145,-0.030754103853082367,20.57605827620904
0.011420740063956145,-0.03034347564330042,20.403041849518335
0.011420740063956145,-0.029932847433518477,20.204530280164267
0.011420740063956145,-0.02952221922373653,19.982307862592585
0.011420740063956145,-0.029111591013954587,19.738317009121204
0.011420740063956145,-0.02870096280417264,19.474628449945616
0.011420740063956145,-0.028290334594390697,19.19341116588496
0.011420740063956145,-0.02787970638460875,18.896902746964926
0.011420740063956145,-0.027469078174826807,18.587380729774697
0.011420740063956145,-0.02705844996504486,18.267135324483533
0.011420740063956145,-0.026647821755262913,17.93844381028936
0.011420740063956145,-0.02623719354548097,17.603546764999987
0.011420740063956145,-0.025826565335699023,17.264626206084387
0.011420740063956145,-0.02541593712591708,16.923785659125517
0.011420740063956145,-0.025005308916135133,16.583032134235594
0.011420740063956145,-0.02459468070635319,16.244259978141834
0.011420740063956145,-0.024184052496571243,15.90923657399252
0.015227653418608194,-0.044304834775886565,12.43874430889483
0.015227653418608194,-0.04389420656610462,12.87619639294019
0.015227653418608194,-0.043483578356322675,13.311920380624825
0.015227653418608194,-0.04307295014654073,13.745309323349527
0.015227653418608194,-0.042662321936758785,14.17574262837039
0.015227653418608194,-0.04225169372697684,14.60257187493293
0.015227653418608194,-0.041841065517194895,15.025105659095695
0.015227653418608194,-0.04143043730741295,15.442594176206827
0.015227653418608194,-0.041019809097631005,15.854214327164918
0.015227653418608194,-0.04060918088784905,16.2590561796559
0.015227653418608194,-0.040198552678067115,16.65611162512563
0.015227653418608194,-0.03978792446828516,17.044266044044306
0.015227653418608194,-0.03937729625850322,17.422293724855496
0.015227653418608194,-0.03896666804872127,17.78885767586563
0.015227653418608194,-0.03855603983893933,18.142514325687234
0.015227653418608194,-0.03814541162915738,18.481723429800603
0.015227653418608194,-0.03773478341937544,18.80486329352453
0.015227653418608194,-0.03732415520959349,19.11025119250628
0.015227653418608194,-0.03691352699981155,19.3961686304523
0.015227653418608194,-0.0365028987900296,19.66089083198454
0.015227653418608194,-0.03609227058024766,19.90271963969576
0.015227653418608194,-0.03568164237046571,20.12001878300763
0.015227653418608194,-0.03527101416068377,20.311250326491155
0.015227653418608194,-0.03486038595090182,20.475010999618064
0.015227653418608194,-0.03444975774111988,20.610067068471913
0.015227653418608194,-0.03403912953133793,20.715386438785977
0.015227653418608194,-0.03362850132155598,20.790166779918188
0.015227653418608194,-0.03321787311177404,20.8338586267048
0.015227653418608194,-0.03280724490199209,20.84618264085042
0.015227653418608194,-0.03239661669221015,20.827140481089405
0.015227653418608194,-0.0319859884824282,20.777019023641998
0.015227653418608194,-0.031575360272646256,20.69638797131931
0.015227653418608194,-0.03116473206286431,20.586091170646895
0.015227653418608194,-0.030754103853082367,20.447232203014302
0.015227653418608194,-0.03034347564330042,20.281155013034038
0.015227653418608194,-0.029932847433518477,20.08942047474843
0.015227653418608194,-0.02952221922373653,19.87377986943135
0.015227653418608194,-0.029111591013954587,19.636146258590372
0.015227653418608194,-0.02870096280417264,19.378564688808982
0.015227653418608194,-0.028290334594390697,19.103182071901692
0.015227653418608194,-0.02787970638460875,18.812217457987003
0.015227653418608194,-0.027469078174826807,18.507933275248746
0.015227653418608194,-0.02705844996504486,18.192607962719965
0.015227653418608194,-0.026647821755262913,17.868510284012796
0.015227653418608194,-0.02623719354548097,17.53787549038945
0.015227653418608194,-0.025826565335699023,17.20288340731589
0.015227653418608194,-0.02541593712591708,16.865638452516446
0.015227653418608194,-0.025005308916135133,16.528151555029538
0.015227653418608194,-0.02459468070635319,16.19232393052432
0.015227653418608194,-0.024184052496571243,15.859932672882943
0.019034566773260243,-0.044304834775886565,12.20936714351438
0.019034566773260243,-0.04389420656610462,12.644798280303863
0.019034566773260243,-0.043483578356322675,13.07871287536747
0.019034566773260243,-0.04307295014654073,13.510508530762634
0.019034566773260243,-0.042662321936758785,13.939572004468598
0.019034566773260243,-0.04225169372697684,14.365265215345122
0.019034566773260243,-0.041841065517194895,14.786910124571078
0.019034566773260243,-0.04143043730741295,15.203773189464682
0.019034566773260243,-0.041019809097631005,15.615050170622155
0.019034566773260243,-0.04060918088784905,16.019852126593776
0.019034566773260243,-0.040198552678067115,16.417193448135606
0.019034566773260243,-0.03978792446828516,16.805982763841214
0.019034566773260243,-0.03937729625850322,17.185017489157865
0.019034566773260243,-0.03896666804872127,17.552982691169476
0.019034566773260243,-0.03855603983893933,17.90845480316982
0.019034566773260243,-0.03814541162915738,18.249910548817358
0.019034566773260243,-0.03773478341937544,18.57574123034162
0.019034566773260243,-0.03732415520959349,18.88427230595698
0.019034566773260243,-0.03691352699981155,19.173787937765752
0.019034566773260243,-0.0365028987900296,19.44255994468442
0.019034566773260243,-0.03609227058024766,19.688880358812842
0.019034566773260243,-0.03568164237046571,19.911096572789425
0.019034566773260243,-0.03527101416068377,20.107647894644046
0.019034566773260243,-0.03486038595090182,20.27710220889963
0.019034566773260243,-0.03444975774111988,20.418191388990156
0.019034566773260243,-0.03403912953133793,20.529844123400103
0.019034566773260243,-0.03362850132155598,20.611214908345346
0.019034566773260243,-0.03321787311177404,20.661708119815078
0.019034566773260243,-0.03280724490199209,20.68099629830737
0.019034566773260243,-0.03239661669221015,20.669032046472516
0.019034566773260243,-0.0319859884824282,20.626053235012673
0.019034566773260243,-0.031575360272646256,20.55258151510681
0.019034566773260243,-0.03116473206286431,20.44941442537335
0.019034566773260243,-0.030754103853082367,20.317611638523115
0.019034566773260243,-0.03034347564330042,20.158476101285515
0.019034566773260243,-0.029932847433518477,19.97353096959529
0.019034566773260243,-0.02952221922373653,19.764493323787363
0.019034566773260243,-0.029111591013954587,19.533245665969023
0.019034566773260243,-0.02870096280417264,19.28180615967564
0.019034566773260243,-0.028290334594390697,19.01229848078615
0.019034566773260243,-0.02787970638460875,18.726922022037005
0.019034566773260243,-0.027469078174826807,18.42792304644461
0.019034566773260243,-0.02705844996504486,18.117567232473668
0.019034566773260243,-0.026647821755262913,17.798113909254447
0.019034566773260243,-0.02623719354548097,17.471792154176843
0.019034566773260243,-0.025826565335699023,17.140778824931857
0.019034566773260243,-0.02541593712591708,16.807178527000207
0.019034566773260243,-0.025005308916135133,16.47300547562312
0.019034566773260243,-0.02459468070635319,16.14016719537654
0.019034566773260243,-0.024184052496571243,15.810450005301108
0.02284148012791229,-0.044304834775886565,11.982607314498008
0.02284148012791229,-0.04389420656610462,12.41596301928669
0.02284148012791229,-0.043483578356322675,12.8480118936082
0.02284148012791229,-0.04307295014654073,13.278155064076056
0.02284148012791229,-0.042662321936758785,13.705785523242136
0.02284148012791229,-0.04225169372697684,14.130274376676354
0.02284148012791229,-0.041841065517194895,14.5509558194259
0.02284148012791229,-0.04143043730741295,14.967111521895445
0.02284148012791229,-0.041019809097631005,15.377955197942343
0.02284148012791229,-0.04060918088784905,15.782618189487314
0.02284148012791229,-0.040198552678067115,16.180136928135845
0.02284148012791229,-0.03978792446828516,16.569443122269785
0.02284148012791229,-0.03937729625850322,16.949357466002077
0.02284148012791229,-0.03896666804872127,17.318587573696295
0.02284148012791229,-0.03855603983893933,17.6757307112592
0.02284148012791229,-0.03814541162915738,18.0192817256018
0.02284148012791229,-0.03773478341937544,18.347646371024
0.02284148012791229,-0.03732415520959349,18.65916000256429
0.02284148012791229,-0.03691352699981155,18.952111360767233
0.02284148012791229,-0.0365028987900296,19.224770921373054
0.02284148012791229,-0.03609227058024766,19.475423040669252
0.02284148012791229,-0.03568164237046571,19.70240090741531
0.02284148012791229,-0.03527101416068377,19.904123130446774
0.02284148012791229,-0.03486038595090182,20.079130661267367
0.02284148012791229,-0.03444975774111988,20.226122684801616
0.02284148012791229,-0.03403912953133793,20.343990116860798
0.02284148012791229,-0.03362850132155598,20.431845426754457
0.02284148012791229,-0.03321787311177404,20.48904765528197
0.02284148012791229,-0.03280724490199209,20.515221713666797
0.02284148012791229,-0.03239661669221015,20.510271314188365
0.02284148012791229,-0.0319859884824282,20.474385180307358
0.02284148012791229,-0.031575360272646256,20.408036492309293
0.02284148012791229,-0.03116473206286431,20.311975822391492
0.02284148012791229,-0.030754103853082367,20.18721808044183
0.02284148012791229,-0.03034347564330042,20.03502421139428
0.02284148012791229,-0.029932847433518477,19.856878544613622
0.02284148012791229,-0.02952221922373653,19.654462788602572
0.02284148012791229,-0.029111591013954587,19.429627689889852
0.02284148012791229,-0.02870096280417264,19.184363338478498
0.02284148012791229,-0.028290334594390697,18.920769013827602
0.02284148012791229,-0.02787970638460875,18.641023338567575
0.02284148012791229,-0.027469078174826807,18.347355357446386
0.02284148012791229,-0.02705844996504486,18.042017001876722
0.02284148012791229,-0.026647821755262913,17.727257249992327
0.02284148012791229,-0.02623719354548097,17.405298159751975
0.02284148012791229,-0.025826565335699023,17.07831284625973
0.02284148012791229,-0.02541593712591708,16.748405398233455
0.02284148012791229,-0.025005308916135133,16.41759268286941
0.02284148012791229,-0.02459468070635319,16.08778797042891
0.02284148012791229,-0.024184052496571243,15.76078631450448
0.02664839348256434,-0.044304834775886565,11.758463179492724
0.02664839348256434,-0.04389420656610462,12.189689922492795
0.02664839348256434,-0.043483578356322675,12.619817888817323
0.02664839348256434,-0.04307295014654073,13.048250745319539
0.02664839348256434,-0.042662321936758785,13.474386633860833
0.02664839348256434,-0.04225169372697684,13.89760471183681
0.02664839348256434,-0.041841065517194895,14.317250280742815
0.02664839348256434,-0.04143043730741295,14.73261916420163
0.02664839348256434,-0.041019809097631005,15.14294209718077
0.02664839348256434,-0.04060918088784905,15.547369957819853
0.02664839348256434,-0.040198552678067115,15.94496070795592
0.02664839348256434,-0.03978792446828516,16.334668904812876
0.02664839348256434,-0.03937729625850322,16.715338602305096
0.02664839348256434,-0.03896666804872127,17.08570037508447
0.02664839348256434,-0.03855603983893933,17.444373072347243
0.02664839348256434,-0.03814541162915738,17.789870743644702
0.02664839348256434,-0.03773478341937544,18.120614979667803
0.02664839348256434,-0.03732415520959349,18.434952683613382
0.02664839348256434,-0.03691352699981155,18.73117904218855
0.02664839348256434,-0.0365028987900296,19.00756521091066
0.02664839348256434,-0.03609227058024766,19.26238997958234
0.02664839348256434,-0.03568164237046571,19.49397445559374
0.02664839348256434,-0.03527101416068377,19.700718610426748
0.02664839348256434,-0.03486038595090182,19.881138393032046
0.02664839348256434,-0.03444975774111988,20.033902034997492
0.02664839348256434,-0.03403912953133793,20.157864165428013
0.02664839348256434,-0.03362850132155598,20.252096422163053
0.02664839348256434,-0.03321787311177404,20.31591338870176
0.02664839348256434,-0.03280724490199209,20.348892895399263
0.02664839348256434,-0.03239661669221015,20.350889985972678
0.02664839348256434,-0.0319859884824282,20.322044148358795
0.02664839348256434,-0.031575360272646256,20.262779721672278
0.02664839348256434,-0.03116473206286431,20.173799696442867
0.02664839348256434,-0.030754103853082367,20.056073402451084
0.02664839348256434,-0.03034347564330042,19.910818809224903
0.02664839348256434,-0.029932847433518477,19.739480335149384
0.02664839348256434,-0.02952221922373653,19.54370316446786
0.02664839348256434,-0.029111591013954587,19.32530510571774
0.02664839348256434,-0.02870096280417264,19.08624699493612
0.02664839348256434,-0.028290334594390697,18.828602561970925
0.02664839348256434,-0.02787970638460875,18.55452855199475
0.02664839348256434,-0.027469078174826807,18.266235742485915
0.02664839348256434,-0.02705844996504486,17.96596133456745
0.02664839348256434,-0.026647821755262913,17.655943041451966
0.02664839348256434,-0.02623719354548097,17.338395058033882
0.02664839348256434,-0.025826565335699023,17.015485983114043
0.02664839348256434,-0.02541593712591708,16.689318684140282
0.02664839348256434,-0.025005308916135133,16.361912044647767
0.02664839348256434,-0.02459468070635319,16.035184514349293
0.02664839348256434,-0.024184052496571243,15.71093938593475
0.030455306837216388,-0.044304834775886565,11.5369326267119
0.030455306837216388,-0.04389420656610462,11.965977756029108
0.030455306837216388,-0.043483578356322675,12.394130677368965
0.030455306837216388,-0.04307295014654073,12.820796658539807
0.030455306837216388,-0.042662321936758785,13.245377940261303
0.030455306837216388,-0.04225169372697684,13.66726061929765
0.030455306837216388,-0.041841065517194895,14.08579998466738
0.030455306837216388,-0.04143043730741295,14.500304947051566
0.030455306837216388,-0.041019809097631005,14.910022309160833
0.030455306837216388,-0.04060918088784905,15.314121702637305
0.030455306837216388,-0.040198552678067115,15.711682060274256
0.030455306837216388,-0.03978792446828516,16.101680497318867
0.030455306837216388,-0.03937729625850322,16.482984439955622
0.030455306837216388,-0.03896666804872127,16.854347761529887
0.030455306837216388,-0.03855603983893933,17.214411567830812
0.030455306837216388,-0.03814541162915738,17.56171011362768
0.030455306837216388,-0.03773478341937544,17.894682137416165
0.030455306837216388,-0.03732415520959349,18.211687676050577
0.030455306837216388,-0.03691352699981155,18.511030174192097
0.030455306837216388,-0.0365028987900296,18.790983446393344
0.030455306837216388,-0.03609227058024766,19.04982279553818
0.030455306837216388,-0.03568164237046571,19.285859355275118
0.030455306837216388,-0.03527101416068377,19.49747652173577
0.030455306837216388,-0.03486038595090182,19.683167186354407
0.030455306837216388,-0.03444975774111988,19.841570390159227
0.030455306837216388,-0.03403912953133793,19.971506000158374
0.030455306837216388,-0.03362850132155598,20.072006065371983
0.030455306837216388,-0.03321787311177404,20.14234164293753
0.030455306837216388,-0.03280724490199209,20.18204408681123
0.030455306837216388,-0.03239661669221015,20.190920050348993
0.030455306837216388,-0.0319859884824282,20.169059752018754
0.030455306837216388,-0.031575360272646256,20.116838369827637
0.030455306837216388,-0.03116473206286431,20.03491074233007
0.030455306837216388,-0.030754103853082367,19.924199840612474
0.030455306837216388,-0.03034347564330042,19.78587971735212
0.030455306837216388,-0.029932847433518477,19.621353821375802
0.030455306837216388,-0.02952221922373653,19.432229680307742
0.030455306837216388,-0.029111591013954587,19.220290997422396
0.030455306837216388,-0.02870096280417264,18.987468185525604
0.030455306837216388,-0.028290334594390697,18.73580827982247
0.030455306837216388,-0.02787970638460875,18.46744504668527
0.030455306837216388,-0.027469078174826807,18.18456995186537
0.030455306837216388,-0.02705844996504486,17.889404486507903
0.030455306837216388,-0.026647821755262913,17.58417418777279
0.030455306837216388,-0.02623719354548097,17.27108454592964
0.030455306837216388,-0.025826565335699023,16.952298870986816
0.030455306837216388,-0.02541593712591708,16.629918104756346
0.030455306837216388,-0.025005308916135133,16.30596251027623
0.030455306837216388,-0.02459468070635319,15.982355147631441
0.030455306837216388,-0.024184052496571243,15.660907048486504
0.034262220191868434,-0.044304834775886565,11.318013091607643
0.034262220191868434,-0.04389420656610462,11.744824762719924
0.034262220191868434,-0.043483578356322675,12.170949467886446
0.034262220191868434,-0.04307295014654073,12.595793184570468
0.034262220191868434,-0.042662321936758785,13.018761240386711
0.034262220191868434,-0.04225169372697684,13.4392455856405
0.034262220191868434,-0.041841065517194895,13.856610390963988
0.034262220191868434,-0.04143043730741295,14.270176586256989
0.034262220191868434,-0.041019809097631005,14.679206071869979
0.034262220191868434,-0.04060918088784905,15.082886418800436
0.034262220191868434,-0.040198552678067115,15.480316926460599
0.034262220191868434,-0.03978792446828516,15.87049692032012
0.034262220191868434,-0.03937729625850322,16.252317144689464
0.034262220191868434,-0.03896666804872127,16.624555036525507
0.034262220191868434,-0.03855603983893933,16.98587455427118
0.034262220191868434,-0.03814541162915738,17.334831082821445
0.034262220191868434,-0.03773478341937544,17.669881745172095
0.034262220191868434,-0.03732415520959349,17.989401228830943
0.034262220191868434,-0.03691352699981155,18.291702988883543
0.034262220191868434,-0.0365028987900296,18.575065430544342
0.034262220191868434,-0.03609227058024766,18.83776241529688
0.034262220191868434,-0.03568164237046571,19.078097191392093
0.034262220191868434,-0.03527101416068377,19.2944386374721
0.034262220191868434,-0.03486038595090182,19.485258543070326
0.034262220191868434,-0.03444975774111988,19.649168545542807
0.034262220191868434,-0.03403912953133793,19.78495531020312
0.034262220191868434,-0.03362850132155598,19.891612585009515
0.034262220191868434,-0.03321787311177404,19.968368883398075
0.034262220191868434,-0.03280724490199209,20.01470974290973
0.034262220191868434,-0.03239661669221015,20.030393761296125
0.034262220191868434,-0.0319859884824282,20.015461908728085
0.034262220191868434,-0.031575360272646256,19.97023993377341
0.034262220191868434,-0.03116473206286431,19.895333999243206
0.034262220191868434,-0.030754103853082367,19.79161997943131
0.034262220191868434,-0.03034347564330042,19.66022710272735
0.034262220191868434,-0.029932847433518477,19.5025168174232
0.034262220191868434,-0.02952221922373653,19.3200578838459
0.034262220191868434,-0.029111591013954587,19.11459874926488
0.034262220191868434,-0.02870096280417264,18.88803824629842
0.034262220191868434,-0.028290334594390697,18.642395579520837
0.034262220191868434,-0.02787970638460875,18.379780441823137
0.034262220191868434,-0.027469078174826807,18.102363947773075
0.034262220191868434,-0.02705844996504486,17.81235090270246
0.034262220191868434,-0.026647821755262913,17.511953759581452
0.034262220191868434,-0.02623719354548097,17.203368464710675
0.034262220191868434,-0.025826565335699023,16.88875226816003
0.034262220191868434,-0.02541593712591708,16.570203482003595
0.034262220191868434,-0.025005308916135133,16.249743110863776
0.034262220191868434,-0.02459468070635319,15.929298253431046
0.034262220191868434,-0.024184052496571243,15.610687175729614
0.03806913354652049,-0.044304834775886565,11.101701571795168
0.03806913354652049,-0.04389420656610462,11.526228683596413
0.03806913354652049,-0.043483578356322675,11.950272888970455
0.03806913354652049,-0.04307295014654073,12.373240034373886
0.03806913354652049,-0.042662321936758785,12.794537564250263
0.03806913354652049,-0.04225169372697684,13.21356222723785
0.03806913354652049,-0.041841065517194895,13.62968598704801
0.03806913354652049,-0.04143043730741295,14.042240727792596
0.03806913354652049,-0.041019809097631005,14.450502465064073
0.03806913354652049,-0.04060918088784905,14.853675867797563
0.03806913354652049,-0.040198552678067115,15.250879956304773
0.03806913354652049,-0.03978792446828516,15.641135864524417
0.03806913354652049,-0.03937729625850322,16.02335753636779
0.03806913354652049,-0.03896666804872127,16.39634616517333
0.03806913354652049,-0.03855603983893933,16.758789081232823
0.03806913354652049,-0.03814541162915738,17.109263646201512
0.03806913354652049,-0.03773478341937544,17.44624652800251
0.03806913354652049,-0.03732415520959349,17.768128510868102
0.03806913354652049,-0.03691352699981155,18.073234750288503
0.03806913354652049,-0.0365028987900296,18.35985012238172
0.03806913354652049,-0.03609227058024766,18.626249054564664
0.03806913354652049,-0.03568164237046571,18.87072897443541
0.03806913354652049,-0.03527101416068377,19.091646292602793
0.03806913354652049,-0.03486038595090182,19.287453658890836
0.03806913354652049,-0.03444975774111988,19.45673711443357
